#{"t_start": 1634176753.9721398, "env_id": null}
r,l,t
-14.049581,800,0.92808
-403.850076,30,2.303569
-403.646332,150,2.516943
24.612169,800,3.791345
-2.570299,800,5.985701
27.982634,800,8.204494
72.45711,800,10.396941
-386.544051,141,11.858777
130.163998,800,20.896615
-380.644995,176,22.388707
117.639156,800,23.515704
168.313797,800,25.611471
-144.592369,739,27.780428
248.013801,800,29.959895
367.922149,800,32.305362
289.982926,800,45.151871
250.495475,800,47.408786
163.579668,800,49.665561
-303.416656,429,51.471639
384.187355,800,53.107862
320.011546,800,55.388549
-281.726791,300,57.045676
359.970165,800,58.456737
-182.282788,489,63.256204
-346.556508,170,64.261199
408.313304,800,65.425565
403.69899,800,67.667942
410.119183,800,69.931302
403.808643,800,72.192523
403.832889,800,74.430912
-337.258901,172,75.941164
-363.058055,128,76.361153
-353.958939,199,76.746925
-346.040447,165,81.828169
402.10515,800,82.994537
-336.363833,184,84.515263
348.371222,800,85.66685
398.67846,800,87.939535
342.247627,800,90.193813
381.327564,800,92.414154
402.253393,800,102.479866
-402.244675,18,103.844819
-127.928739,535,104.496843
-281.021023,283,105.756932
-224.412488,383,106.675891
-336.342231,198,107.559933
-329.684962,196,108.126501
-121.455501,536,109.075476
-299.2296,233,110.216501
-330.06167,190,110.802408
-312.794254,227,111.360729
-222.822583,392,112.178525
-341.550981,175,113.013574
-323.817124,199,113.51807
-328.538369,210,114.060143
-302.660748,266,114.709232
353.831322,800,116.10017
345.900065,800,130.367385
397.997893,800,132.639321
390.332766,800,134.857538
393.062108,800,137.065912
411.29515,800,139.331939
432.4013,800,141.582546
415.239184,800,153.004602
387.457185,800,155.286607
363.666776,800,157.572773
346.280492,800,159.859683
378.677243,800,162.094965
395.707918,800,164.353774
391.121531,800,177.592473
394.060469,800,180.021899
446.86402,800,182.273479
419.638104,800,184.543556
470.806421,800,186.792097
516.950667,800,189.125071
535.116178,800,201.272791
515.520897,800,203.558787
525.572408,800,205.797364
546.554632,800,208.100784
530.850191,800,210.373783
520.065451,800,212.619882
520.936117,800,214.894864
557.963243,800,225.559566
528.920288,800,227.760369
550.863407,800,229.934381
543.027361,800,232.085151
585.909197,800,234.277865
626.251871,800,236.521743
610.32022,800,248.45026
644.446428,800,250.815667
670.09725,800,253.156287
715.401015,800,255.612851
680.840258,800,258.07382
699.780718,800,260.525033
649.345722,800,276.502124
645.621146,800,278.850941
653.816432,800,281.151282
716.54836,800,283.537524
659.28324,800,285.88855
721.063081,800,288.264298
667.07619,800,301.608756
712.958281,800,303.965135
703.317377,800,306.317065
710.827611,800,308.668845
704.618317,800,310.981883
689.795069,800,313.404936
708.640116,800,315.780121
702.461999,800,328.427747
691.834668,800,330.909578
638.452227,800,333.344433
659.458421,800,335.784238
716.937396,800,338.236571
689.714014,800,340.661935
709.955879,800,353.171104
674.672939,800,355.610206
649.29998,800,358.039851
686.497368,800,360.435048
636.321616,800,362.828824
714.33082,800,365.251594
661.675587,800,377.714237
-119.144741,392,379.515724
674.545328,800,381.192511
712.101438,800,383.546009
655.513751,800,385.754476
700.910533,800,387.974462
699.252023,800,390.241937
645.005382,800,401.626785
706.762831,800,403.891989
715.575875,800,406.11699
707.797528,800,408.358795
694.406536,800,410.591522
232.852979,730,412.775016
701.31598,800,424.729356
666.370071,800,427.037481
697.536882,800,429.411038
697.131918,800,431.820294
694.678175,800,434.127274
701.165106,800,436.452747
712.805695,800,447.93455
693.310637,800,450.266401
722.438674,800,452.594741
705.153947,800,455.001957
-44.329632,440,456.921919
670.299778,800,458.673431
711.160744,800,461.043138
709.309605,800,471.97745
687.369338,800,474.357851
709.186195,800,476.752239
700.333342,800,479.13518
701.435434,800,481.527105
692.003102,800,483.919861
708.188696,800,495.760143
703.518812,800,498.17252
705.120342,800,500.607435
693.092823,800,502.922844
695.781137,800,505.32008
670.30631,800,507.697661
714.093561,800,510.013108
705.682804,800,520.906718
702.738233,800,523.242289
679.884865,800,525.515307
708.766195,800,527.845017
684.493798,800,530.153985
726.098133,800,532.529562
692.835593,800,544.091722
708.28345,800,546.485611
682.957445,800,548.949232
635.621542,800,551.310245
717.77411,800,553.645653
718.491258,800,556.156563
707.076202,800,567.663436
674.487553,800,569.983953
665.998782,800,572.259086
701.980236,800,574.466599
683.887578,800,576.731211
692.209207,800,579.043107
701.725908,800,590.695946
712.898529,800,592.963968
721.293955,800,595.185274
691.940027,800,597.440042
714.700762,800,599.661458
681.524589,800,601.868202
707.549232,800,604.095757
684.139555,800,615.263252
704.847209,800,617.507856
679.690658,800,619.787764
677.834489,800,622.109462
682.298032,800,624.327589
660.094807,800,626.501761
704.355874,800,640.857884
123.274824,648,642.899216
702.180605,800,644.969943
672.171985,800,647.286869
715.59197,800,649.538128
692.933437,800,651.861871
656.548957,800,663.633007
677.879296,800,665.864391
704.071775,800,668.111724
-278.902458,204,669.651487
680.453994,800,670.830517
687.869858,800,673.077058
686.992264,800,675.432018
676.325097,800,690.033645
708.169716,800,692.36088
675.341539,800,694.659631
-35.158688,443,696.562527
708.437798,800,698.395827
712.878306,800,700.724602
687.282653,800,703.079494
719.427136,800,714.82813
