#{"t_start": 1634157824.3401487, "env_id": null}
r,l,t
-2.992992,800,0.92231
-403.312759,114,2.350725
1.172775,800,3.359974
32.214684,800,5.497928
144.890407,800,7.698291
312.232784,800,9.899237
139.165264,800,12.085017
126.901396,800,22.124352
-385.462226,188,23.667588
-380.833312,270,24.278905
-225.65123,602,25.327012
-348.642052,290,26.648375
279.746471,800,28.000407
334.247731,800,30.278149
305.732798,800,32.508842
319.233734,800,43.062783
357.524946,800,45.220072
-37.818485,731,47.287764
397.653993,800,49.320495
389.079711,800,51.538805
407.778267,800,53.714017
437.736299,800,55.87087
435.335741,800,65.591208
437.38171,800,67.790852
459.896284,800,69.941828
381.801249,800,72.095423
387.912792,800,74.342679
487.655585,800,76.550421
-127.882141,614,88.316581
556.263074,800,90.304459
564.383276,800,92.528538
589.309926,800,94.797101
604.511477,800,97.048845
603.88385,800,99.254247
607.681424,800,110.622379
597.719568,800,112.885823
639.183761,800,115.107759
632.274752,800,117.321857
618.720193,800,119.611246
643.007515,800,121.94515
616.985164,800,133.480013
650.411983,800,135.753893
614.233279,800,138.044335
624.860449,800,140.31257
632.518998,800,142.628374
624.598314,800,144.850467
640.462931,800,147.095121
574.768927,800,159.543895
619.450506,800,161.851336
591.651122,800,164.156593
618.316674,800,166.480551
640.235111,800,168.823807
626.886837,800,171.12081
581.978914,800,182.288789
595.020068,800,184.576805
612.823858,800,186.890657
601.911985,800,189.249917
-174.144987,412,191.040177
609.892591,800,192.649507
589.196831,800,194.9343
631.418201,800,207.082704
606.145813,800,209.37342
586.916267,800,211.578193
616.14278,800,213.780565
590.345313,800,215.976634
602.348605,800,218.156944
637.717205,800,229.95331
635.379626,800,232.308653
595.826019,800,234.611774
635.823123,800,236.923113
643.610461,800,239.239187
619.215939,800,241.570723
629.197158,800,253.883636
642.669658,800,256.267024
637.163021,800,258.5865
605.36938,800,260.934648
634.944331,800,263.269883
619.647928,800,265.579919
615.079858,800,277.06782
635.59829,800,279.449522
635.503448,800,281.686155
595.688524,800,283.912611
607.823051,800,286.240649
640.500602,800,288.591614
626.175658,800,290.875251
632.554936,800,304.985869
614.637933,800,307.296033
617.787705,800,309.679696
596.705292,800,311.986318
630.844914,800,314.404203
605.639911,800,316.707014
635.01664,800,330.347366
637.552242,800,332.664953
616.735914,800,334.954916
625.413757,800,337.30493
633.09889,800,339.560508
618.754892,800,341.853063
625.850452,800,354.134573
584.050762,800,356.457979
622.188119,800,358.778103
612.143715,800,361.105079
620.935685,800,363.380631
618.918776,800,365.553358
653.479154,800,376.146811
650.873094,800,378.388964
643.676789,800,380.531082
652.134022,800,382.721039
644.210437,800,384.960097
626.187147,800,387.212606
652.939864,800,389.497382
611.014736,800,400.224744
638.940767,800,402.517964
638.000882,800,404.763643
616.082829,800,406.98368
631.623775,800,409.337298
661.192462,800,411.701261
629.965922,800,424.654284
622.017346,800,426.98975
612.330275,800,429.248001
627.998605,800,431.656835
636.575244,800,433.867975
616.367587,800,436.144503
617.967226,800,448.280871
630.263552,800,450.522388
630.168539,800,452.772485
640.72253,800,455.053805
625.448938,800,457.352799
615.85428,800,459.636471
599.928872,800,471.38598
638.289073,800,473.672599
626.599612,800,475.942148
662.586846,800,478.201501
606.733432,800,480.444026
611.18653,800,482.861193
645.462942,800,485.076675
624.498884,800,496.231072
595.437413,800,498.411054
617.751478,800,500.741501
617.437017,800,502.934139
626.141307,800,505.217052
622.232652,800,507.483824
644.4262,800,520.409005
612.529024,800,522.618443
610.510218,800,524.860126
631.437158,800,527.228422
639.722038,800,529.4548
644.335962,800,531.658781
646.69959,800,544.143351
598.125261,800,546.356481
607.909673,800,548.538186
639.214888,800,550.756953
635.834824,800,552.943544
612.050371,800,555.101883
615.058789,800,565.103719
619.400475,800,567.317296
634.001683,800,569.45519
623.94022,800,571.630326
614.010484,800,573.815847
632.357905,800,575.986972
587.557649,800,578.133713
604.570848,800,587.993783
601.885546,800,590.121299
621.339973,800,592.259495
624.42803,800,594.429426
626.974315,800,596.581006
628.770183,800,599.018791
661.664423,800,612.793247
642.679192,800,615.067378
620.726506,800,617.369771
604.092587,800,619.605645
659.214619,800,621.844207
633.802327,800,624.194186
647.762874,800,634.52403
629.82954,800,636.689592
632.327377,800,638.846172
648.750217,800,641.025178
609.155759,800,643.169108
-215.718224,338,644.808967
625.020535,800,646.261257
608.963715,800,659.122074
595.962316,800,661.286216
583.779225,800,663.428736
619.291069,800,665.600219
623.665587,800,667.838713
568.910585,800,670.031194
665.19849,800,680.882066
640.980205,800,683.062366
617.381088,800,685.20157
636.499793,800,687.386184
624.49457,800,689.575315
587.840998,800,691.810697
652.114602,800,694.05174
626.709132,800,707.427672
