#{"t_start": 1634881883.7860358, "env_id": null}
r,l,t
-405.482007,49,1.578427
-17.554694,800,2.527556
-64.225638,800,4.770835
-4.501018,800,7.239644
-2.980397,800,9.48267
-13.611755,800,11.728709
19.945707,800,13.999725
37.313158,800,24.700778
1.73223,800,27.197708
12.450336,800,29.658527
-9.926164,800,32.515184
-52.790446,800,34.903737
-406.99033,67,36.502347
-409.354977,83,36.755876
-406.945775,57,36.958976
6.42588,800,38.085644
33.78039,800,50.832632
36.975919,800,53.156096
42.050372,800,55.467019
44.058641,800,57.806197
45.404146,800,60.376533
54.19271,800,62.743327
52.511773,800,73.255705
65.713161,800,75.532043
56.169612,800,77.77516
42.830394,800,80.143577
82.380375,800,82.461376
33.424605,800,84.747171
36.262702,800,95.048051
80.15096,800,97.338937
76.279372,800,99.563081
2.985449,800,101.874436
71.39621,800,104.140729
92.036751,800,106.432861
116.773825,800,117.712453
122.774355,800,120.11121
118.448016,800,122.516307
147.194632,800,124.907166
143.256716,800,127.159018
144.602634,800,129.450566
152.150111,800,131.721089
155.636708,800,142.092729
187.124711,800,144.408824
204.182325,800,146.716696
204.647199,800,149.190495
190.550493,800,151.969503
192.647208,800,154.719855
195.35198,800,167.967295
214.807271,800,170.548541
225.73347,800,172.765795
207.093521,800,175.167591
212.486457,800,177.36773
227.470849,800,179.678244
210.578633,800,190.229095
222.134954,800,192.487442
229.923775,800,194.669569
230.919479,800,197.008396
233.066267,800,199.262272
224.400697,800,201.543769
215.121507,800,211.136089
246.883531,800,213.366879
234.499949,800,215.603226
247.929123,800,217.822269
236.856743,800,220.137612
250.687466,800,222.382716
252.944475,800,224.643055
264.634837,800,234.771101
261.988597,800,237.007045
256.558918,800,239.166974
256.142247,800,241.293346
271.435908,800,243.394797
241.364943,800,245.505249
235.259051,800,253.728374
244.999765,800,255.858797
230.647735,800,257.97482
242.603174,800,260.15821
281.619304,800,262.44002
256.454612,800,264.696216
262.151993,800,274.869042
273.509981,800,277.191516
229.933964,800,279.400834
293.295955,800,281.635076
255.709312,800,283.82929
281.218697,800,286.215147
255.611108,800,296.14327
235.185849,800,298.589704
256.721111,800,301.009886
262.666353,800,303.404273
269.854459,800,305.646813
259.744495,800,308.036091
269.175194,800,310.274869
286.689,800,320.608529
269.128964,800,322.81653
307.621582,800,324.984479
287.450456,800,327.156744
286.570597,800,329.32183
240.43683,800,331.540393
274.489951,800,340.880663
269.60065,800,343.077817
265.639792,800,345.225532
254.327893,800,347.407671
304.470534,800,349.650897
280.274502,800,352.32008
283.078978,800,361.726978
313.055109,800,363.929119
290.534244,800,366.125048
270.108879,800,368.379426
264.719352,800,370.83228
280.405148,800,372.976963
274.641703,800,382.543324
279.487285,800,384.666631
267.660897,800,386.752815
252.769957,800,388.860342
276.264422,800,391.101103
303.199192,800,393.507547
277.007494,800,395.752449
300.808299,800,405.956753
284.940637,800,408.048059
276.004601,800,410.185252
267.606644,800,412.295957
267.710032,800,414.40088
315.331053,800,416.601212
276.058455,800,426.211732
301.496672,800,428.411153
305.344004,800,430.509576
273.881556,800,432.892506
280.225564,800,435.228431
255.195578,800,437.302659
270.899565,800,447.100562
296.935744,800,449.284729
263.965585,800,451.490896
319.810499,800,453.710152
278.450749,800,456.145091
270.025426,800,458.380007
287.646146,800,468.474528
261.815742,800,470.694419
268.641303,800,472.93269
289.920849,800,475.190141
283.194067,800,477.467567
267.478248,800,479.764795
277.675912,800,481.911234
279.00266,800,491.734118
275.228852,800,494.021996
289.952561,800,496.2731
271.856575,800,498.522456
284.074959,800,500.896794
301.53105,800,503.267705
308.812159,800,513.510029
276.892002,800,515.974759
291.983801,800,518.345987
278.247965,800,520.57031
303.463575,800,522.907429
281.877224,800,525.241792
291.309278,800,535.244341
292.866941,800,537.566946
298.520142,800,539.700489
285.690218,800,541.874914
290.849691,800,544.028238
299.826435,800,546.228544
216.365263,800,556.129219
308.853975,800,558.454742
289.356438,800,560.950662
341.892846,800,563.791928
273.360579,800,566.070103
296.024295,800,568.410656
276.177556,800,570.846182
308.760706,800,581.263179
337.457826,800,583.780236
260.891075,800,586.233662
277.559041,800,588.527624
297.309998,800,590.76852
287.021878,800,592.941178
277.102694,800,603.345385
314.248402,800,605.553093
285.24673,800,607.754694
268.797949,800,610.02988
299.427343,800,612.258114
283.219951,800,614.450289
291.098898,800,625.157651
286.497665,800,627.452395
270.675738,800,629.592956
283.273221,800,631.727405
297.387113,800,633.922058
307.843679,800,636.209215
291.040235,800,646.696189
259.989057,800,648.966014
340.964179,800,651.197745
265.583655,800,653.478279
269.213692,800,655.759486
284.497126,800,658.089126
296.455208,800,660.399004
303.112787,800,670.389446
