#{"t_start": 1635356904.405801, "env_id": null}
r,l,t
-403.301651,32,0.033703
-33.216287,800,1.179687
-29.379282,800,4.517354
-88.652266,800,8.020032
-418.381375,278,10.74098
-412.182873,219,11.828033
-90.654455,800,13.428433
-408.075221,58,15.988185
-433.96879,180,16.384517
-46.332574,800,17.88757
-377.250574,533,24.265875
-407.74807,525,26.545163
73.382515,800,29.04161
45.904349,800,32.414489
34.856722,800,35.886096
41.418616,800,39.326491
103.188833,800,42.801038
78.397427,800,54.410321
215.184933,800,57.788702
193.988104,800,61.186361
133.120291,800,64.549667
310.879071,800,67.910173
375.899387,800,71.285609
419.693421,800,82.743203
405.62037,800,86.219067
443.536755,800,89.760061
391.731293,800,93.279783
418.756839,800,96.839468
394.220586,800,100.313563
419.936251,800,110.44655
418.574271,800,114.059807
424.413289,800,117.607663
406.347944,800,121.279422
424.720766,800,124.75062
422.534378,800,128.23468
414.211059,800,140.28358
386.245021,800,143.85238
459.071087,800,147.395478
413.677408,800,150.970637
438.317582,800,154.664522
401.996666,800,158.268076
423.461605,800,161.78975
410.494836,800,173.595259
445.589642,800,177.099368
465.315323,800,180.648914
483.912564,800,184.102628
479.903025,800,187.688491
581.074883,800,191.307594
496.755228,800,203.521797
492.627847,800,207.114449
503.073747,800,210.728451
506.219762,800,214.218393
525.344961,800,217.833827
514.233085,800,221.519551
612.084884,800,234.258117
538.104065,800,237.955477
602.42332,800,241.654298
600.497296,800,245.375599
615.519103,800,249.107988
579.621013,800,252.816296
609.75675,800,265.418032
635.684575,800,269.141565
573.06039,800,272.892222
553.084206,800,276.581798
569.819653,800,280.316134
600.141411,800,284.129868
617.409218,800,287.95838
612.438155,800,302.094354
622.428915,800,306.044306
588.632678,800,309.905496
613.050277,800,313.851245
621.33169,800,317.792006
609.924242,800,321.756064
558.389557,800,335.393922
590.497549,800,339.530878
635.226843,800,343.265607
608.11563,800,347.102118
602.001818,800,350.889446
602.757502,800,354.899807
579.28833,800,368.825888
643.005171,800,372.599055
633.46626,800,376.332265
597.444125,800,380.053863
619.880136,800,383.848409
580.759655,800,387.680849
620.095649,800,401.469915
591.552495,800,405.537137
604.568114,800,409.504375
580.283022,800,413.389014
573.677012,800,417.324671
638.977161,800,421.523731
567.683757,800,425.603024
597.391973,800,439.831877
624.117008,800,443.667284
570.536288,800,447.478394
570.267383,800,451.350399
594.882763,800,455.294516
589.831858,800,459.256681
606.656731,800,473.612144
585.596212,800,477.653852
592.382637,800,481.701814
610.742431,800,485.78371
578.89361,800,489.761156
621.993887,800,493.589418
-56.032911,554,497.051253
651.315874,800,509.585571
607.912566,800,513.25786
571.698982,800,516.790295
557.344921,800,520.215569
570.736585,800,523.705965
593.480896,800,527.176527
628.353734,800,541.289785
568.117146,800,544.822766
631.876897,800,548.180831
592.572561,800,551.596125
580.730938,800,555.025457
640.879421,800,558.595474
629.345761,800,571.596696
616.118011,800,575.244477
571.838941,800,578.6487
617.741503,800,582.093433
588.327435,800,585.546913
633.501227,800,588.982531
585.479281,800,604.687027
612.558855,800,608.121899
592.458123,800,611.659708
622.542029,800,615.184543
624.207399,800,618.78883
577.152888,800,622.345733
630.862901,800,626.042329
658.485384,800,641.042861
584.242705,800,644.50035
610.284568,800,647.909524
623.400122,800,651.389528
587.205634,800,654.8215
611.961287,800,658.428894
572.480963,800,672.117034
592.019342,800,675.562673
617.350947,800,678.952198
637.483036,800,682.358941
577.282976,800,685.798474
615.870709,800,689.296461
623.423232,800,702.167655
610.80476,800,705.721199
581.033487,800,709.400728
644.979447,800,713.035688
606.775375,800,716.393175
612.650115,800,719.867006
599.392749,800,731.888481
618.862906,800,735.534225
595.414832,800,739.112653
604.275628,800,742.576341
576.878822,800,746.009583
594.709991,800,749.620912
630.16851,800,753.444397
623.301159,800,766.620268
613.87999,800,770.073796
606.497644,800,773.559761
601.241453,800,777.340713
599.485062,800,780.989367
636.158154,800,784.779309
600.059497,800,798.670042
646.927522,800,802.170736
613.307868,800,805.563323
620.686539,800,809.021423
621.642018,800,812.570047
606.876563,800,816.141147
612.559817,800,830.116821
630.707419,800,833.621926
547.53868,800,837.116673
643.911023,800,840.628985
575.587065,800,844.151046
589.853027,800,847.878469
613.346253,800,860.232389
588.92749,800,863.845779
587.685284,800,867.299381
609.43015,800,870.772604
593.925471,800,874.213041
609.259367,800,877.700897
626.970319,800,881.238124
591.261454,800,895.607317
604.496693,800,899.042342
616.398363,800,902.424556
605.135217,800,905.938243
626.490023,800,909.477965
633.411622,800,913.099521
585.75234,800,929.272833
593.157191,800,932.780787
629.71671,800,936.332391
605.407194,800,939.901044
605.828144,800,943.422084
601.603852,800,946.890147
588.777139,800,959.208663
